TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-04-21 22:02:14
 Time  , DY+ , F2X+ , F2Y+ 
 S  , mm , kN , kN 
714.6107 , -47.07098 , -99.97862 ,-110.25578865000001
714.6157 , -47.06526 , -100.0244 ,-110.057766
714.6207 , -47.07671 , -100.0015 ,-110.10719055000001
714.6257 , -47.06526 , -100.0015 ,-110.280555
714.6307 , -47.07098 , -99.93285 ,-110.0824242
714.6357 , -47.07098 , -99.93285 ,-110.0824242
714.6407 , -47.06526 , -99.97862 ,-110.1319569
714.6457 , -47.06526 , -100.0015 ,-110.18148960000002
714.6507 , -47.06526 , -99.97862 ,-110.03299965000001
714.6557 , -47.06526 , -100.0015 ,-110.10719055000001
714.6607 , -47.06526 , -99.95573 ,-109.93393425000001
714.6657 , -47.07671 , -99.97862 ,-110.03299965000001
714.6707 , -47.07098 , -99.97862 ,-110.2310223
714.6757 , -47.06526 , -99.95573 ,-110.03299965000001
714.6807 , -47.07098 , -100.0015 ,-110.057766
714.6857 , -47.06526 , -99.95573 ,-110.1319569
714.6907 , -47.06526 , -100.0015 ,-110.1319569
714.6957 , -47.07098 , -99.97862 ,-110.057766
714.7007 , -47.06526 , -99.97862 ,-110.03299965000001
714.7057 , -47.07098 , -100.0244 ,-110.0824242
714.7108 , -47.07098 , -99.97862 ,-110.0824242
714.7158 , -47.06526 , -100.0015 ,-110.03299965000001
714.7208 , -47.06526 , -100.0015 ,-110.10719055000001
714.7258 , -47.06526 , -99.97862 ,-110.18148960000002
714.7308 , -47.06526 , -100.0015 ,-110.0824242
714.7358 , -47.06526 , -100.0244 ,-110.10719055000001
714.7408 , -47.06526 , -99.97862 ,-110.10719055000001
714.7458 , -47.07098 , -100.0015 ,-110.0824242
714.7508 , -47.06526 , -99.97862 ,-110.18148960000002
714.7558 , -47.06526 , -99.93285 ,-110.15672325000001
714.7608 , -47.06526 , -99.97862 ,-110.1319569
714.7658 , -47.06526 , -100.0015 ,-110.20625595000001
714.7708 , -47.06526 , -99.95573 ,-110.0824242
714.7758 , -47.06526 , -99.95573 ,-110.057766
714.7808 , -47.06526 , -99.93285 ,-110.15672325000001
714.7858 , -47.06526 , -99.93285 ,-109.95870060000001
714.7908 , -47.06526 , -99.97862 ,-110.10719055000001
714.7958 , -47.07098 , -99.95573 ,-110.15672325000001
714.8008 , -47.06526 , -99.97862 ,-110.25578865000001
714.8058 , -47.07098 , -99.97862 ,-110.0082333
714.8109 , -47.07098 , -100.0473 ,-110.057766
