TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-06 16:14:05
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0.7299995 ,  4.356135 ,  4.373683 , -100.0244 , -1.213111  
 0.7349995 ,  4.356135 ,  4.372539 , -99.93285 , -1.144444  
 0.7399995 ,  4.356135 ,  4.373302 , -100.0244 , -1.121555  
 0.7449995 ,  4.356135 ,  4.372539 , -99.97862 , -1.144444  
 0.7499995 ,  4.356135 ,  4.372539 , -100.0015 , -1.121555  
 0.7549995 ,  4.355754 ,  4.372539 , -99.95573 , -1.190222  
 0.7599995 ,  4.356517 ,  4.373302 , -100.0244 , -1.121555  
 0.7649994 ,  4.355754 ,  4.372158 , -100.0015 , -1.144444  
 0.7699994 ,  4.356135 ,  4.373302 , -100.0015 , -1.144444  
 0.7749994 ,  4.356135 ,  4.372539 , -100.0015 , -1.190222  
 0.7799994 ,  4.356135 ,  4.373302 , -100.0244 , -1.190222  
 0.7849994 ,  4.356517 ,  4.372539 , -100.0015 , -1.121555  
 0.7899994 ,  4.356135 ,  4.373302 , -100.0473 , -1.167333  
 0.7949994 ,  4.356517 ,  4.372158 , -99.97862 , -1.144444  
 0.7999994 ,  4.356135 ,  4.373683 , -99.95573 , -1.121555  
 0.8049994 ,  4.355754 ,  4.372539 , -99.97862 , -1.144444  
 0.8099994 ,  4.356517 ,  4.372539 , -100.0015 , -1.144444  
 0.8149994 ,  4.356135 ,  4.372158 , -100.0244 , -1.098666  
 0.8199994 ,  4.356517 ,  4.372921 , -100.0015 , -1.144444  
 0.8249994 ,  4.356135 ,  4.373302 , -99.95573 , -1.167333  
 0.8299994 ,  4.356135 ,  4.372539 , -99.93285 , -1.121555  
 0.8349994 ,  4.356135 ,  4.373302 , -100.0015 , -1.098666  
 0.8399994 ,  4.355372 ,  4.372921 , -100.116 , -1.144444  
 0.8449994 ,  4.35728 ,  4.372921 , -100.5966 , -1.190222  
 0.8499994 ,  4.356135 ,  4.372158 , -101.0086 , -1.213111  
 0.8549994 ,  4.356135 ,  4.372539 , -101.1231 , -1.304666  
 0.8599994 ,  4.355372 ,  4.371776 , -101.0544 , -1.327555  
 0.8649994 ,  4.355372 ,  4.372921 , -100.9629 , -1.327555  
 0.8699993 ,  4.355754 ,  4.371395 , -101.0086 , -1.373333  
 0.8749993 ,  4.354228 ,  4.372921 , -101.0086 , -1.441999  
 0.8799993 ,  4.354609 ,  4.371395 , -101.0315 , -1.487777  
 0.8849993 ,  4.354228 ,  4.372158 , -100.9857 , -1.464888  
 0.8899993 ,  4.353847 ,  4.371013 , -100.9857 , -1.510666  
 0.8949993 ,  4.353084 ,  4.372158 , -101.0544 , -1.556444  
 0.8999993 ,  4.352702 ,  4.371395 , -101.0086 , -1.533555  
 0.9049993 ,  4.353084 ,  4.371395 , -101.0086 , -1.556444  
 0.9099993 ,  4.352321 ,  4.371395 , -101.0086 , -1.556444  
 0.9149993 ,  4.352702 ,  4.371776 , -101.0086 , -1.625111  
 0.9199993 ,  4.351558 ,  4.371395 , -101.0315 , -1.625111  
 0.9249993 ,  4.351558 ,  4.371395 , -100.9629 , -1.670888  
 0.9299993 ,  4.351176 ,  4.371395 , -101.0086 , -1.693777  
 0.9349993 ,  4.351176 ,  4.371395 , -101.0315 , -1.693777  
 0.9399993 ,  4.351176 ,  4.370632 , -101.0086 , -1.693777  
 0.9449993 ,  4.350032 ,  4.371776 , -100.9857 , -1.739555  
 0.9499993 ,  4.350413 ,  4.371395 , -100.9857 , -1.716666  
 0.9549993 ,  4.351176 ,  4.371395 , -100.9629 , -1.762444  
 0.9599993 ,  4.350032 ,  4.372158 , -100.9857 , -1.785333  
 0.9649993 ,  4.350413 ,  4.371395 , -100.9857 , -1.762444  
 0.9699993 ,  4.350032 ,  4.371395 , -101.0315 , -1.716666  
 0.9749992 ,  4.350032 ,  4.370632 , -101.0086 , -1.762444  
 0.9799992 ,  4.350413 ,  4.371776 , -101.0086 , -1.785333  
 0.9849992 ,  4.350032 ,  4.371013 , -101.0315 , -1.762444  
 0.9899992 ,  4.350795 ,  4.371776 , -100.9857 , -1.785333  
 0.9949992 ,  4.34965 ,  4.371395 , -101.0315 , -1.785333  
 0.9999992 ,  4.350413 ,  4.372158 , -101.0086 , -1.808222  
 1.004999 ,  4.350032 ,  4.371395 , -101.0086 , -1.762444  
 1.009999 ,  4.350032 ,  4.372158 , -101.0086 , -1.808222  
 1.014999 ,  4.34965 ,  4.371013 , -100.9629 , -1.808222  
 1.019999 ,  4.34965 ,  4.372539 , -101.0315 , -1.808222  
 1.024999 ,  4.350413 ,  4.371013 , -100.9629 , -1.853999  
 1.029999 ,  4.350032 ,  4.371776 , -100.9629 , -1.785333  
 1.034999 ,  4.350032 ,  4.370632 , -100.9857 , -1.83111  
 1.039999 ,  4.34965 ,  4.371776 , -100.9629 , -1.785333  
 1.044999 ,  4.34965 ,  4.371013 , -100.9629 , -1.762444  
 1.049999 ,  4.350032 ,  4.371776 , -101.0086 , -1.762444  
 1.054999 ,  4.34965 ,  4.371776 , -100.9857 , -1.808222  
 1.059999 ,  4.350032 ,  4.372158 , -100.9857 , -1.785333  
 1.064999 ,  4.349269 ,  4.371395 , -100.9857 , -1.83111  
 1.069999 ,  4.34965 ,  4.371013 , -100.9857 , -1.785333  
 1.074999 ,  4.350032 ,  4.371395 , -101.0086 , -1.808222  
 1.079999 ,  4.350032 ,  4.371395 , -101.0544 , -1.762444  
 1.084999 ,  4.350032 ,  4.370632 , -101.0086 , -1.762444  
 1.089999 ,  4.34965 ,  4.371013 , -101.0544 , -1.762444  
 1.094999 ,  4.350032 ,  4.371013 , -100.9857 , -1.83111  
 1.099999 ,  4.34965 ,  4.370632 , -101.0773 , -1.83111  
 1.104999 ,  4.34965 ,  4.371395 , -101.0086 , -1.83111  
 1.109999 ,  4.350032 ,  4.371013 , -101.0086 , -1.876888  
 1.114999 ,  4.349269 ,  4.371395 , -101.0086 , -1.808222  
 1.119999 ,  4.350032 ,  4.371013 , -101.0315 , -1.762444  
 1.124999 ,  4.349269 ,  4.371395 , -101.0086 , -1.762444  
 1.129999 ,  4.34965 ,  4.371013 , -101.0086 , -1.853999  
 1.134999 ,  4.350032 ,  4.371395 , -100.9629 , -1.808222  
 1.139999 ,  4.349269 ,  4.371013 , -101.0086 , -1.876888  
 1.144999 ,  4.350032 ,  4.371395 , -101.0086 , -1.808222  
 1.149999 ,  4.34965 ,  4.370632 , -101.0086 , -1.808222  
 1.154999 ,  4.34965 ,  4.371395 , -100.9629 , -1.83111  
 1.159999 ,  4.34965 ,  4.371013 , -100.9857 , -1.785333  
 1.164999 ,  4.34965 ,  4.371395 , -101.0315 , -1.808222  
 1.169999 ,  4.34965 ,  4.370632 , -101.0086 , -1.83111  
 1.174999 ,  4.349269 ,  4.371395 , -101.0086 , -1.853999  
 1.179999 ,  4.349269 ,  4.370632 , -100.9629 , -1.808222  
 1.184999 ,  4.349269 ,  4.371013 , -101.0086 , -1.808222  
 1.189999 ,  4.349269 ,  4.370632 , -100.9857 , -1.762444  
 1.194999 ,  4.34965 ,  4.371395 , -101.0315 , -1.785333  
 1.199999 ,  4.349269 ,  4.371013 , -100.9857 , -1.808222  
 1.204999 ,  4.34965 ,  4.371013 , -101.0086 , -1.785333  
