TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-19 21:07:48
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 1.179999 ,  4.443876 ,  4.579683 , -99.97862 , -2.380444  
 1.184999 ,  4.443876 ,  4.57892 , -100.0244 , -2.44911  
 1.189999 ,  4.444639 ,  4.580065 , -100.0244 , -2.426221  
 1.194999 ,  4.443876 ,  4.578539 , -100.0244 , -2.426221  
 1.199999 ,  4.445021 ,  4.579683 , -100.0473 , -2.403332  
 1.204999 ,  4.443876 ,  4.578539 , -100.0015 , -2.426221  
 1.209999 ,  4.444258 ,  4.580065 , -99.97862 , -2.471999  
 1.214999 ,  4.443495 ,  4.578157 , -100.0702 , -2.471999  
 1.219999 ,  4.443876 ,  4.579683 , -100.0473 , -2.44911  
 1.224999 ,  4.444258 ,  4.578157 , -100.0015 , -2.44911  
 1.229999 ,  4.443876 ,  4.579302 , -100.0702 , -2.426221  
 1.234999 ,  4.444258 ,  4.578539 , -100.0244 , -2.426221  
 1.239999 ,  4.443495 ,  4.579683 , -100.0473 , -2.44911  
 1.244999 ,  4.443876 ,  4.578539 , -100.0244 , -2.44911  
 1.249999 ,  4.443876 ,  4.57892 , -100.0244 , -2.44911  
 1.254999 ,  4.443495 ,  4.578539 , -100.0244 , -2.517777  
 1.259999 ,  4.444258 ,  4.579302 , -100.0015 , -2.494888  
 1.264999 ,  4.443876 ,  4.57892 , -100.0015 , -2.44911  
 1.269999 ,  4.443495 ,  4.579302 , -100.0244 , -2.471999  
 1.274999 ,  4.443113 ,  4.579302 , -99.97862 , -2.44911  
 1.279999 ,  4.443876 ,  4.578539 , -100.0244 , -2.44911  
 1.284999 ,  4.443876 ,  4.57892 , -100.0244 , -2.471999  
 1.289999 ,  4.443113 ,  4.578157 , -100.0473 , -2.494888  
 1.294999 ,  4.443876 ,  4.57892 , -100.0244 , -2.44911  
 1.299999 ,  4.443113 ,  4.578539 , -100.0702 , -2.517777  
 1.304999 ,  4.443495 ,  4.579302 , -100.0244 , -2.471999  
 1.309999 ,  4.443876 ,  4.57892 , -99.97862 , -2.471999  
 1.314999 ,  4.443113 ,  4.57892 , -100.0473 , -2.44911  
 1.319999 ,  4.444258 ,  4.57892 , -100.0015 , -2.471999  
 1.324999 ,  4.442732 ,  4.579302 , -100.0244 , -2.517777  
 1.329999 ,  4.443876 ,  4.578157 , -100.0015 , -2.471999  
 1.334999 ,  4.442732 ,  4.579683 , -100.0473 , -2.44911  
 1.339999 ,  4.443113 ,  4.578539 , -99.95573 , -2.494888  
 1.344999 ,  4.443876 ,  4.57892 , -100.0473 , -2.517777  
 1.349999 ,  4.442732 ,  4.577776 , -100.0244 , -2.494888  
 1.354999 ,  4.444258 ,  4.579302 , -100.0244 , -2.517777  
 1.359999 ,  4.443495 ,  4.577776 , -100.0244 , -2.44911  
 1.364999 ,  4.443113 ,  4.579302 , -100.0244 , -2.517777  
 1.369999 ,  4.443876 ,  4.57892 , -100.0473 , -2.540666  
 1.374999 ,  4.442732 ,  4.579302 , -99.95573 , -2.517777  
 1.379999 ,  4.443495 ,  4.577776 , -100.0702 , -2.44911  
 1.384999 ,  4.443113 ,  4.57892 , -100.0015 , -2.517777  
 1.389999 ,  4.443876 ,  4.57892 , -100.0244 , -2.517777  
 1.394999 ,  4.443113 ,  4.57892 , -100.0244 , -2.494888  
 1.399999 ,  4.442732 ,  4.578539 , -100.0015 , -2.517777  
 1.404999 ,  4.443495 ,  4.578539 , -100.0244 , -2.44911  
 1.409999 ,  4.44235 ,  4.578539 , -100.0244 , -2.540666  
 1.414999 ,  4.443113 ,  4.57892 , -99.97862 , -2.494888  
 1.419999 ,  4.442732 ,  4.579302 , -100.0244 , -2.540666  
 1.424999 ,  4.443113 ,  4.57892 , -100.0473 , -2.540666  
 1.429999 ,  4.443113 ,  4.57892 , -99.97862 , -2.517777  
 1.434999 ,  4.442732 ,  4.578539 , -100.0473 , -2.517777  
 1.439999 ,  4.443113 ,  4.579302 , -100.0473 , -2.517777  
 1.444999 ,  4.443113 ,  4.578157 , -100.0244 , -2.517777  
 1.449999 ,  4.443113 ,  4.579683 , -100.0015 , -2.517777  
